Radiation-Temp,Wrist_Skin_Temperature,GSR,Ambient_Temperature,Ambient_Humidity,Label
23.4,29.21,0.286416908,27.9,24.0,1
24.1,32.13,0.280726391,27.4,21.0,1
24.9,32.53,0.351625001,29.3,20.0,1
22.9,29.6,0.053723853,25.2,29.0,-1
19.6,30.2,0.185370971,21.0,33.0,-2
23.2,31.61,0.246818017,28.0,22.0,1
30.5,34.59,0.466206424,32.7,13.0,0
20.0,30.13,0.203900065,22.0,32.0,-2
26.2,31.5,0.271136605,29.2,21.0,1
23.6,29.49,0.18255989,25.8,25.0,0
21.6,29.25,0.237928802,26.0,24.0,0
19.9,30.13,0.242322257,20.8,33.0,-2
26.7,33.17,0.090844848,30.6,18.0,2
25.3,32.53,0.201581482,28.8,20.0,1
20.1,29.84,0.081317638,21.3,32.0,-1
30.5,34.58,0.459862627,32.8,15.0,0
19.7,30.12,0.209493287,20.9,34.0,-2
29.1,33.5,0.449891035,33.4,15.0,2
20.0,30.03,0.130118108,21.0,31.0,-2
22.8,28.86,0.20953318,26.0,26.0,0
30.4,34.54,0.501781282,33.7,14.0,0
30.4,34.4,0.479807749,33.7,14.0,2
20.1,30.14,0.126454519,21.1,32.0,-2
19.6,30.02,0.131675249,20.6,32.0,-2
28.7,33.45,0.382587126,30.7,17.0,2
20.0,29.32,0.019410326,23.3,29.0,-1
30.4,34.36,0.446784157,33.8,14.0,2
27.4,33.15,0.356188111,30.7,17.0,2
23.3,29.06,0.218884314,24.2,24.0,0
22.5,29.26,0.227458247,27.5,22.0,1
19.9,30.12,0.123998326,21.2,32.0,-2
28.2,32.93,0.333912538,29.9,16.0,2
21.4,29.76,0.014623373,22.0,30.0,-1
29.4,33.6,0.433552378,32.6,15.0,2
19.7,30.2,0.222149753,21.1,32.0,-2
22.7,29.05,0.318065801,26.5,23.0,1
26.2,32.63,0.435106243,30.6,15.0,2
19.6,30.07,0.22051459,21.8,33.0,-2
28.3,33.59,0.452479005,29.8,18.0,2
21.6,29.59,0.097621569,24.5,28.0,-1
29.6,33.63,0.449575431,32.1,16.0,2
24.3,31.91,0.268601891,29.8,21.0,1
20.3,29.99,0.07279274,21.9,31.0,-1
22.0,29.56,0.112630799,24.5,29.0,-1
19.9,30.12,0.277333109,20.7,32.0,-2
23.3,28.99,0.177099508,25.1,26.0,0
22.2,29.25,0.228508935,27.5,23.0,1
21.4,29.66,0.082749142,23.3,29.0,-1
24.1,30.86,0.403237361,28.1,22.0,1
23.4,28.9,0.237866495,27.4,23.0,0
22.3,28.9,0.169435482,26.1,24.0,0
22.9,28.85,0.169266065,25.3,23.0,0
30.5,34.3,0.459741798,31.9,15.0,0
25.7,32.72,0.314729617,30.7,17.0,2
30.5,34.59,0.545572309,32.3,14.0,0
19.9,30.14,0.258519973,21.2,32.0,-2
23.1,28.86,0.19423452,25.6,24.0,0
30.5,34.41,0.440109058,32.3,14.0,0
20.7,29.01,0.120513725,23.6,25.0,-1
29.0,33.38,0.480007447,32.3,14.0,2
30.0,29.41,0.439429733,26.0,24.0,0
27.7,33.57,0.441217494,32.9,15.0,2
20.0,30.01,0.21135826,20.8,33.0,-2
30.5,34.17,0.428413372,33.3,14.0,2
24.5,30.77,0.3452209,27.4,20.0,1
19.7,30.14,0.252254298,20.7,33.0,-2
22.3,28.96,0.30359186,26.2,23.0,1
24.8,29.96,0.332517019,27.8,22.0,1
19.6,30.11,0.229991571,21.2,33.0,-2
24.9,30.61,0.362600866,27.2,23.0,1
20.1,30.04,0.083031354,23.5,28.0,-1
22.5,29.27,0.095013282,26.1,28.0,-1
22.9,29.24,0.201804934,26.0,25.0,0
25.5,31.81,0.34458697,28.6,21.0,1
30.5,34.59,0.458575036,32.5,15.0,0
22.5,29.24,0.126374939,24.3,28.0,-1
29.6,34.13,0.533979451,32.0,15.0,2
19.7,30.26,0.225272689,20.4,33.0,-2
21.7,29.6,0.108089009,26.1,28.0,-1
27.5,32.91,0.245777191,29.6,17.0,2
25.5,32.54,0.335765432,28.8,20.0,1
26.0,32.0,0.302297653,29.0,21.0,1
19.6,30.22,0.230596582,21.3,33.0,-2
29.0,33.24,0.469140347,32.7,15.0,2
21.5,29.81,0.026113913,24.1,28.0,-1
22.4,29.35,0.100438092,24.7,29.0,-1
19.7,30.15,0.228936483,20.4,33.0,-2
27.0,32.96,0.221526376,30.6,17.0,2
21.5,29.48,0.101242989,23.7,28.0,-1
30.5,34.34,0.464493052,33.5,13.0,2
30.4,34.59,0.472151707,32.7,15.0,0
20.1,29.84,0.102675369,22.2,28.0,-1
19.6,29.64,0.111682597,20.8,33.0,-2
22.9,29.37,0.394720274,28.2,22.0,1
19.6,30.16,0.211073173,21.3,33.0,-2
22.5,28.9,0.193162097,25.9,25.0,0
30.5,34.59,0.44234658,31.7,14.0,0
22.9,29.23,0.096615967,25.6,26.0,-1
21.1,29.51,0.035194387,23.8,28.0,-1
30.5,34.59,0.448161175,32.6,14.0,0
19.9,30.17,0.247318577,21.1,33.0,-2
21.3,28.98,0.172412169,24.2,26.0,0
19.9,30.17,0.242079911,21.0,33.0,-2
30.3,34.2,0.430791689,33.3,13.0,2
30.5,34.31,0.435958238,33.7,14.0,2
26.0,32.51,0.439789478,30.5,20.0,1
27.4,32.53,0.220324317,29.4,19.0,2
24.8,30.89,0.336872365,27.6,21.0,1
23.1,29.03,0.193390316,25.0,25.0,0
30.2,34.12,0.438767869,31.5,15.0,0
21.4,29.38,0.34164003,28.1,23.0,1
19.6,30.22,0.228459944,21.3,32.0,-2
24.4,30.0,0.027962187,29.1,22.0,1
20.3,29.33,0.105443091,22.6,29.0,-1
25.4,31.93,0.353600301,29.0,20.0,1
19.6,30.3,0.233673591,20.4,32.0,-2
23.2,29.01,0.348856054,26.4,23.0,0
23.1,29.02,0.237184702,26.0,24.0,0
30.1,34.37,0.451457558,33.8,14.0,2
20.2,29.33,0.022287362,22.8,32.0,-1
30.5,34.56,0.458481587,32.7,14.0,0
25.6,32.53,0.257681178,28.9,21.0,1
24.0,29.29,0.188083386,26.0,23.0,0
22.8,28.91,0.359322344,25.8,23.0,0
25.4,32.78,0.23148417,30.8,17.0,2
20.1,29.79,0.063538808,22.3,32.0,-1
19.7,30.03,0.19929792,20.7,33.0,-2
22.5,29.03,0.237252537,27.3,25.0,0
29.4,33.53,0.454587566,32.3,15.0,2
27.4,32.64,0.135605977,31.5,17.0,2
30.3,34.12,0.389750259,33.7,13.0,2
27.6,32.76,0.244871797,29.8,17.0,2
26.2,32.99,0.295344469,30.2,17.0,2
30.0,34.36,0.452838744,33.9,14.0,2
24.3,31.58,0.317977933,27.5,22.0,1
27.1,33.04,0.257251874,30.2,18.0,2
19.7,30.16,0.256510273,21.2,32.0,-2
27.1,32.96,0.235636976,30.3,18.0,2
27.8,33.62,0.495814643,32.7,17.0,2
29.8,34.01,0.467300999,33.5,13.0,2
30.1,32.59,0.226734114,28.9,13.0,2
27.6,32.79,0.253061641,28.9,17.0,2
19.8,30.04,0.210288286,21.2,32.0,-2
24.3,31.1,0.332920124,27.6,22.0,1
30.3,34.29,0.400638124,33.8,13.0,2
23.6,28.92,0.364352921,25.2,23.0,0
22.9,31.55,0.297164012,27.9,23.0,1
23.3,29.18,0.170520452,25.1,25.0,0
20.7,30.07,0.018162916,23.2,28.0,-1
24.3,30.96,0.338198568,27.8,22.0,1
24.1,31.06,0.402268745,27.7,22.0,1
30.5,34.3,0.453321393,29.3,15.0,0
20.3,29.93,0.015861405,21.7,32.0,-1
19.8,30.08,0.222461019,21.8,31.0,-2
23.5,29.31,0.449358003,26.6,23.0,1
19.7,30.18,0.100969189,20.7,33.0,-2
22.4,28.85,0.459884709,25.5,23.0,0
27.1,33.0,0.327868333,30.8,17.0,2
26.3,32.61,0.106701218,29.1,19.0,2
22.0,28.85,0.24467748,24.6,24.0,0
19.6,30.2,0.174872745,20.9,34.0,-2
19.6,29.98,0.008967168,21.6,33.0,-1
25.7,32.55,0.422838961,28.5,20.0,1
28.3,32.97,0.412909521,30.9,17.0,2
29.1,33.88,0.587910598,33.7,15.0,2
28.0,34.26,0.446244207,32.8,14.0,2
22.8,28.85,0.238852245,26.3,24.0,0
19.8,29.58,0.140315775,20.7,30.0,-1
19.6,30.08,0.192271936,20.4,32.0,-2
21.8,29.73,0.016987022,23.4,29.0,-1
26.1,31.96,0.270404313,28.1,21.0,1
20.0,29.52,0.028279001,23.5,29.0,-1
29.4,33.99,0.517960925,32.2,14.0,2
26.8,32.88,0.342219493,31.5,17.0,2
22.2,29.5,0.027549036,24.9,29.0,-1
30.5,34.59,0.495532576,32.9,14.0,0
30.5,34.59,0.448565364,33.5,14.0,0
25.3,30.85,0.299477819,28.4,20.0,1
23.1,28.99,0.202489288,26.3,24.0,0
23.3,28.96,0.38581277,27.4,23.0,1
19.9,30.06,0.237506067,20.9,34.0,-2
19.8,30.17,0.211577836,20.4,33.0,-2
30.5,34.19,0.444777856,33.6,13.0,2
19.9,30.13,0.109708603,20.5,33.0,-2
25.7,32.55,0.299869795,28.6,20.0,1
21.8,29.37,0.104700394,25.3,29.0,-1
21.9,29.54,0.085997849,24.5,29.0,-1
23.4,29.08,0.144801691,25.2,24.0,0
23.3,34.27,0.452750339,31.8,14.0,0
20.1,30.08,0.014058889,22.1,33.0,-1
28.4,33.0,0.475514116,30.0,18.0,2
29.1,33.68,0.499810182,32.2,15.0,2
22.4,28.85,0.143854438,26.4,25.0,0
19.6,30.15,0.246685024,21.1,33.0,-2
20.0,30.14,0.090810868,20.9,33.0,-2
20.6,29.73,0.106269053,22.9,28.0,-1
25.4,32.59,0.427961433,28.5,20.0,1
23.1,28.87,0.213768029,26.6,25.0,0
25.7,31.99,0.285493781,28.9,21.0,1
30.5,34.59,0.44811702,32.6,15.0,0
30.4,34.41,0.449579001,33.7,15.0,2
25.4,32.56,0.446828801,29.0,21.0,1
22.1,29.48,0.109741267,24.9,27.0,-1
25.4,32.57,0.282611419,29.3,20.0,1
29.2,32.85,0.100673575,30.4,15.0,2
19.8,30.04,0.206427196,21.2,34.0,-2
22.3,31.83,0.297226944,26.0,24.0,1
21.3,29.48,0.015121335,22.9,29.0,-1
20.5,29.81,0.083096662,22.9,32.0,-1
22.6,29.41,0.029288053,22.5,28.0,-1
30.5,34.59,0.467110368,33.3,15.0,0
22.1,29.45,0.102131206,23.1,29.0,-1
19.7,30.19,0.244054364,21.1,33.0,-2
27.0,32.8,0.320735958,30.4,17.0,2
19.8,30.1,0.223895707,20.6,33.0,-2
30.3,34.12,0.335202268,33.6,14.0,2
25.8,32.57,0.296584225,29.6,21.0,1
23.0,29.22,0.432009255,25.2,25.0,0
24.6,31.56,0.349535596,28.0,22.0,1
22.1,29.57,0.083902722,24.3,29.0,-1
24.4,30.77,0.383234465,28.4,22.0,1
27.0,32.95,0.218384081,30.3,18.0,2
30.5,34.59,0.500019431,32.6,15.0,0
25.9,33.51,0.425609417,28.4,18.0,2
22.3,29.47,0.103694613,21.3,28.0,-1
28.2,33.39,0.452023785,32.8,15.0,2
22.1,29.0,0.185518006,25.9,23.0,0
30.5,34.38,0.450400978,32.6,15.0,0
29.5,33.92,0.462806857,33.3,13.0,2
24.5,30.11,0.429115072,27.1,22.0,1
29.3,33.37,0.482021796,32.2,15.0,2
21.2,29.32,0.096679987,23.1,29.0,-1
23.9,31.59,0.02951164,27.6,22.0,1
22.0,28.85,0.16449743,25.5,24.0,0
24.4,30.79,0.36511186,27.5,21.0,1
22.6,29.02,0.196760917,24.2,24.0,0
23.4,32.0,0.341858819,27.9,23.0,1
23.2,29.24,0.443949141,25.8,34.0,0
24.3,31.94,0.276202701,29.2,21.0,1
25.9,32.49,0.44553593,29.0,20.0,1
20.0,30.28,0.217903419,22.2,33.0,-2
23.1,29.07,0.188587375,25.9,24.0,0
25.5,32.56,0.435326197,28.5,20.0,1
23.7,29.12,0.207630842,24.9,25.0,0
22.0,28.98,0.37732647,26.0,23.0,0
23.4,29.06,0.182110349,26.5,24.0,0
22.2,29.01,0.118433305,24.6,26.0,-1
19.9,30.17,0.276498188,20.9,32.0,-2
20.4,29.78,0.030347316,23.5,27.0,-1
21.6,29.52,0.087888069,22.7,29.0,-1
30.1,34.29,0.467390971,32.7,15.0,0
26.8,32.73,0.31055636,31.5,17.0,2
22.4,28.89,0.175384882,25.9,25.0,0
23.3,32.03,0.299398621,27.8,20.0,1
26.2,31.98,0.301647918,28.6,21.0,1
26.6,32.97,0.350217956,29.7,18.0,2
21.5,29.83,0.027146974,25.5,29.0,-1
23.2,29.0,0.364251627,25.8,24.0,0
23.4,28.9,0.17018392,25.5,26.0,0
24.9,32.63,0.386328281,28.7,21.0,1
23.2,29.09,0.204561339,25.7,24.0,0
19.8,29.99,0.096462012,21.6,32.0,-2
21.6,29.42,0.108044453,24.4,25.0,-1
21.2,29.47,0.123611395,25.2,26.0,-1
30.4,34.4,0.513360253,31.8,14.0,0
22.7,29.0,0.242471848,26.0,22.0,0
19.7,30.14,0.098359495,20.6,33.0,-2
30.5,34.41,0.451711973,32.6,15.0,0
25.5,32.55,0.310555967,30.7,19.0,2
26.2,32.61,0.413417206,28.6,21.0,1
22.2,28.91,0.177143084,26.9,25.0,0
29.6,34.34,0.483925724,32.3,16.0,2
25.7,32.6,0.198818672,30.8,20.0,1
23.9,32.04,0.276542819,28.9,21.0,1
25.2,31.96,0.299331184,28.4,21.0,1
19.7,30.0,0.208409587,20.4,31.0,-2
21.0,29.97,0.020200279,23.6,28.0,-1
25.6,32.87,0.107019982,31.0,17.0,2
20.3,29.91,0.01224201,23.5,29.0,-1
28.5,34.03,0.69350742,33.6,14.0,2
19.8,30.12,0.236308085,20.6,32.0,-2
19.9,29.95,0.018814496,21.8,28.0,-1
21.7,29.66,0.020364545,22.2,30.0,-1
23.4,28.9,0.179337395,25.2,24.0,0
23.3,28.94,0.193191466,25.6,23.0,0
24.4,31.15,0.397729085,27.5,22.0,1
29.7,33.52,0.462068011,32.7,15.0,2
30.5,34.33,0.482941183,32.1,15.0,0
26.4,33.41,0.220377169,30.5,18.0,2
30.5,34.5,0.427609082,33.3,15.0,0
24.6,32.07,0.283679865,26.9,21.0,1
24.7,31.88,0.282959157,27.4,21.0,1
21.4,29.63,0.088313893,24.3,31.0,-1
19.7,30.11,0.257547017,20.8,33.0,-2
29.4,34.11,0.530346638,33.5,14.0,2
21.4,29.64,0.09723669,23.7,28.0,-1
22.1,29.22,0.101429042,25.6,28.0,-1
24.6,30.82,0.35335417,27.8,21.0,1
21.1,29.46,0.102124111,25.0,28.0,-1
20.0,30.12,0.12427769,21.5,33.0,-2
30.5,34.43,0.511769575,33.7,13.0,2
24.8,31.58,0.211768786,28.0,22.0,1
29.1,33.38,0.521491376,32.9,14.0,2
22.5,28.88,0.439634374,26.0,24.0,0
20.2,29.93,0.017549423,23.2,28.0,-1
19.7,30.05,0.274801431,20.6,33.0,-2
20.0,30.12,0.225087912,20.7,33.0,-2
23.2,29.17,0.114260554,25.4,28.0,-1
19.8,30.14,0.232517458,20.8,32.0,-2
19.9,29.76,0.073654146,22.0,32.0,-1
20.1,30.03,0.145759887,21.0,33.0,-2
30.1,34.49,0.25041525,33.3,33.0,-2
29.1,33.65,0.475689299,32.3,15.0,2
26.2,29.3,0.41185725,27.9,20.0,1
30.5,34.22,0.495176871,33.7,14.0,2
19.7,30.32,0.079243779,20.4,32.0,-2
24.1,31.88,0.283224256,28.8,21.0,1
22.6,28.96,0.170133355,26.0,24.0,0
19.6,30.26,0.252326268,20.6,34.0,-2
22.2,29.0,0.238467734,24.2,25.0,0
25.3,32.6,0.408818169,28.5,20.0,1
25.7,32.48,0.264317076,29.9,19.0,2
21.9,29.63,0.049195726,22.7,29.0,-1
20.3,29.78,0.089070901,22.9,32.0,-1
19.8,29.96,0.225046233,20.5,31.0,-2
22.8,29.1,0.368278994,26.9,24.0,1
27.9,33.12,0.468779152,32.6,17.0,2
21.3,29.17,0.113649515,25.7,28.0,-1
25.9,32.59,0.363505226,28.9,20.0,1
26.5,32.55,0.117462453,30.2,19.0,2
23.3,28.97,0.25401246,25.4,24.0,0
21.9,29.38,0.108119227,23.9,29.0,-1
21.7,29.78,0.02719045,23.3,29.0,-1
29.5,33.58,0.521623076,32.3,16.0,2
22.3,28.85,0.29723209,26.3,23.0,0
26.3,31.65,0.302648255,30.1,24.0,1
19.8,30.09,0.217008474,20.5,32.0,-2
30.4,34.53,0.448894732,33.8,13.0,2
20.1,30.2,0.232096995,20.8,32.0,-2
23.3,28.88,0.260412211,26.8,23.0,0
19.6,30.12,0.208803938,20.4,33.0,-2
24.1,30.07,0.385602443,27.8,22.0,1
24.6,31.48,0.349258916,27.8,21.0,1
19.7,30.01,0.234867305,20.5,33.0,-2
30.0,34.03,0.302134847,33.5,20.0,2
25.3,32.58,0.41652861,28.3,20.0,1
22.3,29.45,0.014553643,25.3,28.0,-1
22.8,28.89,0.202453198,26.2,25.0,0
30.3,34.23,0.523517702,33.7,14.0,2
23.5,29.39,0.401869345,27.8,23.0,1
22.9,28.89,0.25939507,27.9,23.0,1
22.9,30.68,0.370517437,26.5,24.0,1
26.2,32.67,0.387812726,29.2,20.0,1
25.6,31.86,0.285046691,29.3,22.0,1
27.8,32.74,0.214501549,30.7,17.0,2
19.6,30.1,0.208407516,20.9,34.0,-2
26.5,33.08,0.197329659,30.7,17.0,2
22.9,29.12,0.362377449,25.7,23.0,0
24.2,29.16,0.197933231,24.9,24.0,0
26.3,31.85,0.289688856,29.0,21.0,1
25.8,32.45,0.264447177,30.4,19.0,2
24.9,31.58,0.339220343,27.9,21.0,1
29.4,33.96,0.488949702,33.7,14.0,2
25.4,33.2,0.291752067,30.5,17.0,2
23.5,28.95,0.308208635,32.6,23.0,0
20.5,29.89,0.08115547,22.1,32.0,-1
30.5,34.5,0.464938607,32.7,15.0,0
19.8,30.19,0.243866204,20.7,32.0,-2
23.8,28.94,0.183830887,26.6,24.0,0
22.6,29.06,0.195262947,25.4,25.0,0
20.3,30.07,0.021278865,21.6,32.0,-1
21.4,29.38,0.029553622,24.8,29.0,-1
25.0,32.06,0.280708793,28.8,20.0,1
21.8,28.99,0.228863232,24.8,26.0,0
23.4,29.09,0.175699722,25.6,24.0,0
22.6,29.09,0.141853418,24.6,27.0,-1
19.6,30.02,0.208202501,21.2,32.0,-2
22.6,29.4,0.152536931,24.5,24.0,0
29.2,33.52,0.439586853,32.4,14.0,2
20.0,30.2,0.225843961,20.4,32.0,-2
24.3,30.12,0.384744154,27.7,22.0,1
21.1,29.5,0.048960335,23.7,28.0,-1
19.6,30.21,0.19853878,21.0,34.0,-2
30.2,34.18,0.265925782,33.7,14.0,2
22.0,28.85,0.369945154,27.1,23.0,1
24.1,31.62,0.224445891,28.2,22.0,1
22.3,28.91,0.188083523,25.3,24.0,0
22.1,29.22,0.120410969,24.3,25.0,-1
20.1,30.07,0.220196154,21.0,33.0,-2
24.6,31.97,0.312796865,27.6,21.0,1
24.1,31.05,0.306043914,27.6,21.0,1
27.1,32.93,0.319910421,31.9,16.0,2
30.4,34.35,0.433140164,29.1,14.0,2
30.5,34.59,0.43980248,31.6,14.0,0
20.1,29.74,0.054078231,21.6,32.0,-1
29.8,34.04,0.313152958,33.7,13.0,2
19.7,30.13,0.197921039,21.2,32.0,-2
20.0,30.13,0.213079096,20.7,32.0,-2
22.5,29.62,0.023492276,24.0,28.0,-1
25.5,33.03,0.217207076,28.8,21.0,1
19.9,30.05,0.226720338,21.2,33.0,-2
22.4,28.96,0.307138809,26.1,24.0,1
24.5,31.9,0.284127224,30.3,21.0,1
29.0,33.57,0.495837353,32.8,16.0,2
30.3,34.1,0.459169251,33.5,14.0,2
22.1,29.52,0.111573367,25.1,29.0,-1
22.4,28.91,0.427240182,26.9,25.0,0
25.7,32.56,0.257285625,30.7,20.0,1
24.2,31.54,0.203829804,29.1,22.0,1
25.4,32.63,0.411349778,28.8,20.0,1
22.5,28.86,0.236130424,25.8,26.0,0
29.0,33.65,0.495752972,32.7,15.0,2
21.3,29.42,0.115515828,23.4,28.0,-1
25.6,32.57,0.335542833,29.0,20.0,1
19.9,30.03,0.25238459,20.5,33.0,-2
22.2,29.31,0.108226391,24.4,28.0,-1
28.6,33.98,0.484992628,33.4,14.0,2
19.6,30.2,0.213787272,21.0,33.0,-2
23.6,28.91,0.181252108,26.1,25.0,0
25.3,32.56,0.221459336,28.9,21.0,1
29.5,33.44,0.48093004,32.2,15.0,2
22.7,30.67,0.365509141,27.6,23.0,1
29.3,33.44,0.526794245,32.5,14.0,2
23.1,30.76,0.359414722,28.1,22.0,1
27.5,32.54,0.233007933,29.9,18.0,2
25.9,32.59,0.214708857,28.8,20.0,1
26.2,34.23,0.452937691,33.6,15.0,2
24.7,30.91,0.229264614,28.0,22.0,1
28.9,33.66,0.453517182,32.7,15.0,2
29.8,34.28,0.461409823,32.8,14.0,2
21.6,29.53,0.026043908,23.8,28.0,-1
21.6,29.48,0.100203519,23.8,28.0,-1
27.7,32.62,0.251754627,31.1,19.0,2
23.0,29.27,0.107825368,27.8,23.0,1
21.3,29.2,0.122051087,25.1,28.0,-1
20.0,30.13,0.232321474,21.1,34.0,-2
22.8,29.09,0.408276276,27.7,23.0,1
29.2,33.91,0.71375743,33.5,14.0,2
19.8,30.03,0.040932031,21.1,32.0,-2
20.1,30.08,0.083729455,22.4,33.0,-1
20.4,30.1,0.010423367,21.6,32.0,-1
30.5,34.59,0.44370525,32.6,14.0,0
20.6,29.51,0.013751059,23.0,29.0,-1
21.9,29.59,0.429784436,27.3,22.0,1
22.2,28.95,0.246868926,25.4,26.0,0
27.3,33.32,0.423355121,32.4,17.0,2
20.1,30.02,0.069085097,24.4,32.0,-1
22.8,30.68,0.361685567,28.1,24.0,1
25.1,32.58,0.281142722,29.0,20.0,1
22.5,28.91,0.436247978,26.1,24.0,0
30.4,34.31,0.50603453,33.6,14.0,2
26.5,32.92,0.250149911,31.0,18.0,2
22.3,29.54,0.121293798,24.4,26.0,-1
29.6,34.03,0.45062836,33.6,14.0,2
24.3,31.64,0.219174023,28.0,22.0,1
24.7,31.56,0.293313744,26.6,21.0,1
26.0,32.57,0.312183344,30.9,19.0,2
22.3,31.76,0.296932031,27.3,24.0,1
23.7,28.91,0.342532164,25.8,25.0,0
19.6,30.05,0.228669838,20.4,32.0,-2
22.4,28.96,0.31534258,26.4,24.0,0
20.0,30.17,0.102382808,21.0,32.0,-2
22.5,29.34,0.112798785,23.7,29.0,-1
19.8,29.83,0.02413729,22.3,29.0,-1
21.2,29.49,0.011853068,24.1,29.0,-1
22.2,29.63,0.096177217,23.6,28.0,-1
25.7,32.54,0.430307006,29.0,21.0,1
25.8,33.32,0.275044531,27.7,21.0,1
21.6,28.91,0.176587033,26.8,25.0,0
19.6,30.21,0.224983015,20.9,33.0,-2
26.2,32.59,0.431674935,30.4,21.0,1
27.1,32.72,0.254594414,29.6,15.0,2
23.5,28.9,0.145135016,26.4,25.0,0
24.4,31.91,0.301457956,28.7,21.0,1
28.2,33.51,0.450960718,32.7,15.0,2
30.5,34.38,0.391425025,33.6,14.0,2
20.1,29.91,0.075736785,24.3,32.0,-1
22.6,29.09,0.225305057,26.6,25.0,0
21.7,28.91,0.192352413,26.1,23.0,0
19.6,30.23,0.216222278,20.5,33.0,-2
30.2,34.33,0.391192835,33.6,14.0,2
19.9,29.58,0.025365692,23.4,32.0,-1
30.4,34.59,0.487870669,32.1,15.0,0
26.0,31.89,0.290326911,28.9,20.0,1
19.8,29.68,0.085656422,22.1,30.0,-1
28.5,33.65,0.500142258,32.9,16.0,2
22.8,29.22,0.089609275,25.5,25.0,-1
24.1,31.02,0.384387809,27.4,24.0,1
20.9,29.56,0.057373381,21.9,31.0,-1
30.3,34.33,0.476015716,33.1,14.0,2
21.4,29.67,0.030349532,22.5,32.0,-1
19.7,29.83,0.064444132,21.9,31.0,-1
20.0,30.19,0.203899938,20.4,32.0,-2
30.2,34.59,0.445277756,31.8,15.0,0
23.5,29.55,0.160211597,25.8,26.0,0
27.9,33.34,0.253690293,31.0,17.0,2
29.3,32.8,0.508949292,30.1,15.0,2
23.5,29.3,0.442382684,27.6,24.0,1
19.9,30.25,0.227109587,20.4,33.0,-2
22.1,29.02,0.23437477,25.9,24.0,0
23.7,28.99,0.387695226,27.3,24.0,1
23.2,29.18,0.165501178,25.1,25.0,0
30.2,34.21,0.233828645,33.6,14.0,2
20.1,29.52,0.03424357,21.9,28.0,-1
30.5,34.44,0.507217823,33.7,14.0,2
24.5,31.95,0.354250493,27.7,21.0,1
24.2,29.17,0.398128392,26.4,24.0,1
29.5,33.47,0.442663525,32.6,15.0,2
25.2,30.21,0.400971487,28.6,32.0,1
30.2,29.06,0.458073316,32.2,16.0,0
25.8,32.53,0.219771968,29.2,19.0,2
23.1,29.69,0.414081114,28.5,22.0,1
29.0,33.56,0.504342256,32.5,15.0,2
26.1,32.01,0.293854698,29.5,21.0,1
19.7,30.16,0.112907006,20.9,32.0,-2
26.1,32.9,0.398523538,28.4,21.0,1
23.2,29.17,0.033470772,26.7,23.0,1
21.9,28.89,0.19898208,26.5,24.0,0
20.1,29.5,0.080415841,22.2,29.0,-1
26.5,29.57,0.338216021,27.2,22.0,1
19.6,30.21,0.197413331,21.6,34.0,-2
29.1,33.59,0.471727941,32.9,15.0,2
22.0,29.35,0.121815704,22.7,26.0,-1
19.8,30.04,0.079695672,20.8,33.0,-2
21.0,29.61,0.012712675,26.1,29.0,-1
24.4,30.87,0.291677005,27.8,22.0,1
23.1,29.26,0.403761151,27.7,23.0,1
25.9,32.53,0.280238379,29.6,20.0,1
19.6,30.19,0.220245459,20.4,32.0,-2
22.8,30.01,0.203529123,26.5,22.0,1
24.3,31.35,0.433221135,27.9,22.0,1
19.8,30.18,0.202852206,21.0,33.0,-2
20.0,30.16,0.230477414,20.4,33.0,-2
27.1,33.05,0.197479505,31.4,16.0,2
21.0,29.53,0.123116552,24.8,28.0,-1
23.6,29.49,0.11307002,24.4,28.0,-1
19.6,30.16,0.123400095,21.2,32.0,-2
25.3,30.95,0.349978452,29.0,21.0,1
20.0,30.18,0.12483272,20.6,32.0,-2
21.1,29.56,0.027152595,25.5,29.0,-1
27.6,32.77,0.275254765,30.2,16.0,2
19.6,30.18,0.241502485,21.1,32.0,-2
24.0,29.05,0.371807784,26.0,24.0,0
22.7,28.94,0.441677295,27.3,24.0,0
20.1,29.85,0.018198281,22.8,33.0,-1
24.4,31.54,0.263592272,28.6,21.0,1
25.8,31.85,0.290235558,28.9,21.0,1
19.8,30.12,0.083453097,20.5,33.0,-2
25.7,34.05,0.298556964,30.0,15.0,2
28.4,33.08,0.212970435,30.5,16.0,2
22.1,29.72,0.024929359,22.8,29.0,-1
21.0,29.38,0.099129625,25.1,24.0,-1
25.6,33.25,0.429368558,28.8,21.0,1
26.9,32.83,0.37734224,31.0,17.0,2
23.0,28.99,0.391061129,27.8,24.0,1
19.9,30.19,0.258417437,21.3,32.0,-2
28.2,33.35,0.496844508,32.5,15.0,2
25.3,32.55,0.099231304,29.2,21.0,1
19.6,30.02,0.236040489,20.7,33.0,-2
19.7,30.19,0.126253098,20.9,34.0,-2
19.8,30.19,0.028958882,20.4,33.0,-2
27.0,31.61,0.325473737,27.9,22.0,1
30.4,34.52,0.437103387,32.9,15.0,0
23.3,30.91,0.368952072,28.2,22.0,1
19.7,30.16,0.213477193,21.0,33.0,-2
23.8,28.92,0.354712312,26.3,23.0,1
24.5,31.63,0.008967168,27.6,22.0,1
23.6,29.04,0.21739017,24.9,23.0,0
28.2,33.45,0.504879158,30.5,17.0,2
25.6,32.7,0.373371488,31.0,17.0,2
23.6,29.44,0.39238726,27.6,23.0,1
19.6,30.1,0.219632266,21.6,34.0,-2
