Radiation-Temp,Wrist_Skin_Temperature,GSR,Ambient_Temperature,Ambient_Humidity,Label
19.83,29.73,0.07,20.62,31.4,-2
19.97,29.93,0.14,21.3,33.5,-2
20.1,29.98,0.15,21.5,32.6,-1
20.05,29.95,0.13,21.4,32.2,-1
20.15,30.0,0.17,21.6,33.0,-1
20.0,29.91,0.11,21.35,31.8,-1
20.12,29.99,0.16,21.55,32.8,-1
20.08,29.96,0.14,21.45,32.4,-1
20.18,30.02,0.18,21.65,33.2,-1
20.02,29.93,0.12,21.38,31.9,-1
20.14,30.01,0.17,21.58,32.9,-1
20.07,29.97,0.15,21.48,32.5,-1
20.2,30.05,0.2,21.7,33.4,-1
20.03,29.94,0.13,21.42,32.0,-1
20.16,30.03,0.19,21.62,33.1,-1
20.09,29.98,0.16,21.52,32.7,-1
20.22,30.07,0.21,21.75,33.6,-1
20.04,29.95,0.14,21.44,32.1,-1
20.17,30.04,0.18,21.68,33.3,-1
20.11,29.99,0.15,21.54,32.6,-1
20.25,30.1,0.22,21.8,33.8,-1
20.06,29.96,0.12,21.46,32.3,-1
20.3,30.12,0.23,22.0,33.5,0
20.28,30.08,0.2,21.9,33.0,0
20.32,30.14,0.24,22.1,33.7,0
20.26,30.06,0.19,21.85,32.8,0
20.34,30.16,0.25,22.2,34.0,0
20.29,30.1,0.21,21.95,33.2,0
20.35,30.18,0.24,22.3,33.9,1
20.4,30.19,0.25,22.5,34.0,1
20.38,30.17,0.23,22.4,33.8,1
20.45,30.19,0.25,23.0,34.0,2
19.85,29.95,0.12,21.3,32.5,-1
20.1,30.05,0.18,22.6,31.8,1
19.75,29.8,0.08,20.9,33.2,-1
20.3,30.1,0.21,22.9,30.8,2
19.65,29.7,0.04,20.6,33.8,-2
19.95,29.9,0.1,21.5,32.1,-1
20.4,30.15,0.23,23.1,30.5,2
19.8,29.85,0.06,21.0,33.5,-1
20.15,30.0,0.15,22.3,31.5,1
19.7,29.75,0.03,20.5,34.0,-2
20.0,29.95,0.11,21.8,32.4,-1
20.25,30.08,0.2,22.8,31.0,1
19.9,29.88,0.07,21.1,33.0,-1
20.35,30.12,0.22,23.0,30.6,2
19.6,29.65,0.02,20.4,34.0,-2
20.05,30.02,0.16,22.4,31.7,1
19.78,29.82,0.09,20.8,33.3,-1
20.2,30.06,0.19,22.7,31.2,1
19.68,29.72,0.05,20.55,33.9,-2
19.92,29.92,0.13,21.4,32.6,-1
20.45,30.18,0.24,23.2,30.3,2
19.82,29.87,0.06,21.05,33.4,-1
20.12,30.04,0.17,22.5,31.4,1
19.72,29.78,0.04,20.45,33.7,-2
20.02,29.98,0.14,21.9,32.0,-1
20.28,30.09,0.21,22.85,30.9,1
19.88,29.9,0.11,21.2,32.8,-1
20.38,30.14,0.23,23.05,30.4,2
19.63,29.68,0.03,20.48,33.85,-2
20.08,30.03,0.18,22.35,31.6,1
19.76,29.84,0.08,20.85,33.1,-1
20.22,30.07,0.2,22.65,31.1,1
19.67,29.73,0.05,20.52,33.95,-2
19.97,29.94,0.12,21.6,32.3,-1
20.42,30.16,0.22,23.15,30.2,2
19.84,29.89,0.07,21.08,33.35,-1
20.18,30.05,0.19,22.55,31.3,1
19.71,29.76,0.04,20.42,33.75,-2
20.03,29.97,0.15,22.0,32.2,-1
20.32,30.11,0.21,22.95,30.7,2
19.86,29.91,0.1,21.25,32.7,-1
20.48,30.19,0.25,23.18,30.0,2
19.74,29.8,0.06,20.7,33.6,-1
20.14,30.04,0.17,22.45,31.45,1
19.69,29.74,0.03,20.5,33.85,-2
19.99,29.96,0.13,21.7,32.15,-1
20.26,30.08,0.2,22.75,31.05,1
19.81,29.86,0.09,20.95,33.25,-1
20.44,30.17,0.24,23.12,30.1,2
19.66,29.7,0.04,20.44,33.9,-2
19.85,29.88,0.08,21.2,32.5,-1
20.12,30.02,0.15,22.4,31.8,1
19.72,29.75,0.04,20.8,33.2,-2
20.35,30.11,0.19,22.9,30.5,2
19.91,29.95,0.12,21.5,32.1,0
19.68,29.71,0.03,20.6,33.8,-2
20.28,30.08,0.21,23.0,30.2,2
19.82,29.85,0.09,21.0,32.8,-1
20.05,29.98,0.14,22.0,31.5,0
19.76,29.78,0.06,20.5,33.5,-2
20.42,30.15,0.23,23.1,30.0,2
19.88,29.92,0.11,21.3,32.3,-1
20.18,30.04,0.17,22.6,31.0,1
19.64,29.68,0.02,20.4,34.0,-2
20.38,30.13,0.22,23.2,30.3,2
19.95,29.97,0.13,21.7,31.9,0
19.7,29.73,0.05,20.7,33.6,-2
20.25,30.06,0.2,22.8,30.7,1
19.8,29.83,0.07,20.9,33.0,-1
20.08,29.99,0.16,22.2,31.3,1
19.73,29.76,0.04,20.6,33.4,-2
20.4,30.14,0.24,23.0,30.1,2
19.87,29.9,0.1,21.1,32.6,-1
20.15,30.01,0.18,22.5,31.2,1
19.66,29.69,0.03,20.5,33.9,-2
20.3,30.09,0.21,23.1,30.4,2
19.93,29.94,0.12,21.6,32.0,0
19.75,29.77,0.06,20.8,33.3,-2
20.22,30.05,0.19,22.7,30.9,1
19.84,29.86,0.08,21.0,32.7,-1
20.1,30.0,0.15,22.3,31.4,1
19.69,29.7,0.02,20.4,34.0,-2
20.45,30.17,0.25,23.2,30.0,2
19.9,29.93,0.11,21.4,32.4,-1
20.2,30.03,0.18,22.6,31.1,1
19.63,29.67,0.01,20.5,33.7,-2
20.33,30.1,0.22,22.9,30.6,2
19.97,29.96,0.14,21.8,31.8,0
19.78,29.8,0.07,20.7,33.1,-2
20.14,30.02,0.16,22.4,31.6,1
19.86,29.89,0.09,21.2,32.9,-1
20.24,30.07,0.2,22.8,30.8,1
19.71,29.74,0.05,20.6,33.5,-2
20.37,30.12,0.23,23.0,30.2,2
19.83,29.84,0.1,20.9,32.5,-1
20.03,29.98,0.13,22.1,31.7,0
19.67,29.72,0.04,20.4,33.8,-2
20.42,30.16,0.24,23.1,30.1,2
19.92,29.91,0.12,21.5,32.2,-1
20.18,30.04,0.17,22.7,31.0,1
19.82,29.85,0.08,20.7,31.5,-2
20.12,30.02,0.15,21.4,32.8,-1
20.35,30.1,0.18,22.6,33.2,1
19.7,29.72,0.04,20.5,30.8,-2
19.95,29.9,0.11,21.1,31.9,-1
20.4,30.15,0.22,22.9,33.6,2
19.78,29.8,0.06,20.6,31.2,-2
20.05,29.98,0.14,21.7,32.5,-1
20.28,30.08,0.2,22.4,33.0,1
19.65,29.68,0.03,20.4,30.5,-2
19.9,29.88,0.1,20.9,31.7,-1
20.45,30.18,0.24,23.1,33.8,2
19.75,29.76,0.05,20.45,30.6,-2
20.0,29.95,0.13,21.3,32.3,-1
20.22,30.05,0.17,22.2,32.9,1
19.68,29.7,0.02,20.55,30.7,-2
19.88,29.82,0.09,20.8,31.4,-2
20.15,30.0,0.16,22.0,32.6,0
20.38,30.12,0.21,22.8,33.4,1
19.72,29.74,0.04,20.48,30.9,-2
20.08,29.96,0.12,21.5,32.0,-1
20.3,30.07,0.19,22.5,33.1,1
19.62,29.65,0.01,20.42,30.3,-2
19.92,29.86,0.08,21.0,31.6,-1
20.42,30.16,0.23,23.0,33.7,2
19.76,29.78,0.06,20.52,30.75,-2
20.02,29.93,0.11,21.2,32.1,-1
20.25,30.06,0.18,22.3,32.85,1
19.8,29.83,0.07,20.65,31.1,-2
19.98,29.91,0.1,21.05,31.8,-1
20.33,30.1,0.2,22.7,33.3,1
19.67,29.69,0.03,20.38,30.4,-2
20.1,30.01,0.15,21.8,32.7,0
20.48,30.19,0.25,23.2,34.0,2
19.85,29.84,0.09,20.75,31.3,-2
19.96,29.92,0.12,21.15,32.2,-1
20.18,30.03,0.17,22.1,32.95,1
19.73,29.73,0.05,20.44,30.55,-2
20.06,29.97,0.14,21.6,32.4,-1
20.36,30.11,0.22,22.85,33.5,2
19.69,29.71,0.02,20.5,30.65,-2
19.87,29.81,0.07,20.68,31.15,-2
20.2,30.04,0.19,22.35,33.05,1
19.91,29.87,0.09,20.85,31.45,-1
20.01,29.94,0.13,21.25,32.15,-1
20.44,30.17,0.24,23.05,33.9,2
19.63,29.66,0.01,20.36,30.25,-2
20.03,29.99,0.16,21.9,32.55,0
20.26,30.09,0.21,22.45,33.15,1
19.77,29.77,0.05,20.56,30.85,-2
19.82,29.88,0.12,21.1,31.5,-1
20.35,30.05,0.18,22.8,33.2,1
19.7,29.7,0.08,20.6,30.8,-2
20.1,29.95,0.15,21.5,32.0,-1
20.4,30.1,0.2,23.0,33.8,1
19.65,29.75,0.05,20.5,30.5,-2
19.95,29.9,0.1,21.3,31.8,-1
20.25,30.0,0.16,22.4,32.9,1
19.8,29.8,0.07,20.8,31.0,-2
20.0,29.92,0.14,21.6,32.4,-1
20.45,30.15,0.22,23.1,33.5,1
19.72,29.68,0.04,20.45,30.3,-2
19.9,29.85,0.11,21.2,31.6,-1
20.3,30.08,0.19,22.7,33.0,1
19.75,29.72,0.06,20.55,30.6,-2
20.05,29.93,0.13,21.4,32.1,-1
20.38,30.12,0.21,22.9,33.4,1
19.68,29.65,0.03,20.42,30.2,-2
19.85,29.82,0.09,21.0,31.4,-1
20.42,30.18,0.24,23.2,34.0,1
19.78,29.78,0.07,20.7,30.9,-2
20.08,29.97,0.15,21.8,32.6,-1
20.33,30.07,0.18,22.6,33.1,1
19.63,29.62,0.02,20.4,30.1,-2
19.92,29.88,0.11,21.25,31.7,-1
20.48,30.19,0.25,23.15,33.9,1
19.73,29.71,0.05,20.48,30.4,-2
20.02,29.94,0.14,21.55,32.2,-1
20.28,30.03,0.17,22.5,32.8,1
19.67,29.66,0.04,20.44,30.25,-2
19.88,29.83,0.1,21.05,31.3,-1
20.36,30.11,0.2,22.85,33.3,1
19.71,29.69,0.03,20.5,30.35,-2
20.12,29.98,0.16,21.7,32.5,-1
20.43,30.16,0.23,23.05,33.6,1
19.76,29.74,0.06,20.58,30.55,-2
19.98,29.91,0.12,21.35,31.9,-1
20.31,30.06,0.19,22.65,33.05,1
19.64,29.63,0.02,20.42,30.15,-2
20.06,29.96,0.13,21.45,32.3,-1
20.47,30.17,0.24,23.18,33.85,1
19.77,29.76,0.08,20.65,30.7,-2
19.94,29.86,0.09,21.15,31.55,-1
20.26,30.02,0.17,22.55,32.85,1
19.69,29.67,0.04,20.46,30.28,-2
20.15,30.0,0.15,21.75,32.7,-1
20.4,30.14,0.22,22.95,33.45,1
19.79,29.79,0.07,20.75,30.85,-2
19.96,29.89,0.11,21.28,31.65,-1
20.22,30.01,0.16,22.35,32.75,1
19.85,29.95,0.08,20.8,31.5,-2
20.1,30.05,0.12,22.1,33.0,-1
19.7,29.75,0.05,20.6,30.8,-2
20.3,30.1,0.18,22.8,32.5,-1
19.95,29.9,0.1,21.4,31.2,-2
20.15,30.0,0.15,22.3,33.4,-1
19.8,29.8,0.03,20.7,31.0,-2
20.4,30.15,0.22,23.0,33.8,-1
19.75,29.7,0.06,20.5,30.5,-2
20.0,29.98,0.14,21.9,32.0,-1
19.9,29.88,0.09,21.0,31.8,-2
20.25,30.08,0.2,22.6,33.2,-1
19.65,29.65,0.02,20.4,30.3,-2
20.35,30.12,0.24,23.1,34.0,-1
19.82,29.85,0.07,20.9,31.4,-2
20.05,30.02,0.16,22.0,32.8,-1
19.78,29.78,0.04,20.75,30.9,-2
20.2,30.07,0.19,22.5,33.6,-1
19.92,29.92,0.11,21.3,31.6,-2
20.12,30.04,0.17,22.2,32.9,-1
19.88,29.82,0.01,20.85,30.6,-2
20.28,30.14,0.23,22.9,33.5,-1
19.72,29.72,0.05,20.55,30.7,-2
20.08,30.0,0.13,22.1,32.3,-1
19.96,29.86,0.08,21.1,31.1,-2
20.18,30.1,0.21,22.7,33.1,-1
19.68,29.68,0.03,20.45,30.4,-2
20.38,30.18,0.25,23.2,33.9,-1
19.84,29.84,0.06,20.95,31.3,-2
20.02,30.03,0.15,21.8,32.6,-1
19.76,29.76,0.04,20.65,30.8,-2
20.22,30.09,0.2,22.4,33.3,-1
19.94,29.94,0.1,21.2,31.7,-2
20.14,30.06,0.18,22.35,32.7,-1
19.86,29.9,0.07,21.0,31.0,-2
20.32,30.16,0.22,23.05,33.7,-1
19.74,29.74,0.02,20.5,30.2,-2
20.1,30.01,0.14,22.0,32.2,-1
19.98,29.96,0.09,21.5,31.9,-2
20.24,30.11,0.19,22.8,33.0,-1
19.8,29.8,0.05,20.7,30.6,-2
20.4,30.19,0.24,23.15,34.0,-1
19.7,29.7,0.03,20.6,30.5,-2
20.06,30.05,0.16,22.2,32.4,-1
19.9,29.88,0.08,21.05,31.5,-2
20.16,30.08,0.21,22.6,33.2,-1
19.82,29.82,0.04,20.8,30.9,-2
20.3,30.14,0.23,22.95,33.6,-1
19.78,29.78,0.06,20.55,30.7,-2
20.2,30.1,0.17,22.4,32.8,-1
19.82,29.88,0.15,21.3,32.1,-1
20.1,29.95,0.08,22.5,31.5,0
19.65,29.7,0.18,20.8,33.0,-2
20.35,30.05,0.12,22.9,30.8,1
19.9,29.85,0.2,21.5,32.5,-1
19.75,29.65,0.22,20.6,33.5,-2
20.4,30.1,0.05,23.1,30.5,1
19.95,29.9,0.1,21.8,31.8,0
19.6,29.61,0.25,20.4,34.0,-2
20.25,30.0,0.07,22.7,31.0,1
19.85,29.8,0.16,21.1,32.8,-1
20.0,29.92,0.09,22.0,31.6,0
19.7,29.68,0.21,20.7,33.2,-2
20.3,30.15,0.04,23.0,30.3,2
19.88,29.87,0.14,21.4,32.3,-1
20.15,30.02,0.06,22.6,31.2,1
19.92,29.82,0.17,21.0,32.9,-1
19.68,29.63,0.23,20.5,33.8,-2
20.45,30.18,0.02,23.2,30.0,2
19.98,29.93,0.11,21.7,31.9,0
19.78,29.72,0.19,20.9,33.1,-2
20.2,30.08,0.03,22.8,30.7,1
19.87,29.78,0.13,21.2,32.6,-1
20.05,29.98,0.08,22.3,31.4,0
19.62,29.62,0.24,20.45,33.9,-2
20.38,30.12,0.04,23.05,30.2,2
19.91,29.86,0.15,21.35,32.4,-1
20.12,30.03,0.07,22.55,31.1,1
19.8,29.75,0.18,20.85,33.3,-2
20.28,30.14,0.05,22.95,30.4,1
19.94,29.91,0.1,21.6,31.7,0
19.72,29.66,0.22,20.55,33.6,-2
20.22,30.06,0.06,22.75,30.9,1
19.83,29.79,0.16,21.05,32.7,-1
20.08,29.96,0.09,22.15,31.3,0
19.67,29.64,0.23,20.48,33.7,-2
20.42,30.16,0.02,23.15,30.1,2
19.89,29.83,0.14,21.25,32.2,-1
20.18,30.04,0.05,22.65,31.0,1
19.76,29.69,0.2,20.75,33.4,-2
20.33,30.11,0.03,22.85,30.6,1
19.96,29.89,0.11,21.45,32.0,-1
20.02,29.97,0.08,22.1,31.5,0
19.63,29.61,0.24,20.42,33.95,-2
20.48,30.19,0.01,23.18,30.05,2
19.86,29.76,0.17,20.95,32.85,-1
20.14,30.01,0.06,22.45,31.15,1
19.73,29.67,0.21,20.52,33.55,-2
20.37,30.13,0.04,22.92,30.35,1
19.85,29.78,0.12,20.8,32.5,-2
19.92,29.95,0.08,21.1,31.8,-2
20.1,30.02,0.15,22.4,33.2,-1
19.7,29.7,0.05,20.5,31.0,-2
20.3,30.1,0.2,22.8,33.5,-1
19.8,29.85,0.1,21.0,32.0,-2
20.15,30.0,0.18,22.6,33.0,-1
19.65,29.65,0.03,20.4,30.5,-2
20.05,29.9,0.14,21.5,32.8,-2
20.4,30.15,0.22,23.0,34.0,-1
19.9,29.8,0.07,20.7,31.5,-2
20.2,30.05,0.16,22.2,32.4,-1
19.75,29.75,0.06,20.6,30.8,-2
20.35,30.18,0.24,23.1,33.8,-1
19.88,29.88,0.11,21.3,32.2,-2
20.0,29.98,0.19,22.0,33.1,-1
19.68,29.68,0.04,20.45,30.3,-2
20.25,30.08,0.21,22.7,33.6,-1
19.82,29.82,0.09,20.9,31.7,-2
20.12,30.03,0.17,22.5,32.9,-1
19.95,29.92,0.13,21.6,32.1,-2
20.08,30.01,0.23,22.9,33.4,-1
19.72,29.72,0.02,20.55,30.6,-2
20.28,30.12,0.25,23.2,33.9,-1
19.78,29.76,0.08,20.75,31.2,-2
20.18,30.06,0.18,22.1,32.6,-1
19.98,29.96,0.11,21.4,31.9,-2
20.22,30.09,0.2,22.3,33.3,-1
19.63,29.63,0.01,20.42,30.2,-2
20.38,30.16,0.22,23.05,33.7,-1
19.87,29.87,0.1,21.2,32.3,-2
20.02,29.99,0.15,22.15,32.7,-1
19.6,29.61,0.03,20.48,30.4,-2
20.32,30.14,0.24,22.95,33.55,-1
19.83,29.83,0.07,20.85,31.4,-2
20.14,30.04,0.16,22.55,32.95,-1
19.73,29.73,0.05,20.65,30.9,-2
20.42,30.19,0.23,23.15,33.85,-1
19.91,29.91,0.12,21.05,31.6,-2
20.07,30.0,0.19,22.35,33.15,-1
19.67,29.67,0.04,20.52,30.7,-2
20.23,30.1,0.21,22.75,33.45,-1
19.77,29.77,0.06,20.72,31.1,-2
20.16,30.07,0.17,22.65,32.55,-1
19.96,29.94,0.09,21.45,32.05,-2
20.34,30.17,0.25,23.0,33.75,-1
19.69,29.69,0.02,20.58,30.35,-2
20.26,30.11,0.2,22.85,33.25,-1
19.81,29.81,0.08,20.95,31.3,-2
20.45,30.13,0.14,22.4,33.05,-1
19.85,29.88,0.15,21.3,32.5,-1
20.3,30.05,0.08,22.8,31.2,1
19.7,29.72,0.18,20.9,33.1,-2
20.15,30.1,0.04,22.5,30.8,1
19.95,29.95,0.12,21.6,32.0,0
19.62,29.65,0.21,20.5,33.8,-2
20.4,30.15,0.02,23.0,30.5,2
19.8,29.85,0.16,21.4,32.7,-1
20.1,30.0,0.06,22.2,31.5,1
19.75,29.78,0.19,20.8,33.4,-2
20.25,30.08,0.03,22.9,30.3,2
19.9,29.9,0.13,21.5,32.3,0
19.68,29.7,0.22,20.6,33.6,-2
20.35,30.12,0.01,23.1,30.1,2
19.82,29.82,0.17,21.1,32.9,-1
20.05,29.98,0.07,22.4,31.1,1
19.72,29.75,0.2,20.7,33.3,-2
20.45,30.18,0.02,23.2,30.0,2
19.88,29.92,0.14,21.7,32.2,0
19.65,29.68,0.23,20.55,33.9,-2
20.2,30.06,0.05,22.6,30.7,1
19.78,29.8,0.18,21.2,32.8,-1
20.0,29.96,0.09,22.0,31.6,0
19.6,29.62,0.24,20.45,34.0,-2
20.28,30.1,0.03,22.85,30.4,2
19.92,29.88,0.11,21.8,32.1,-1
20.12,30.02,0.06,22.3,31.3,1
19.73,29.73,0.21,20.75,33.5,-2
20.38,30.14,0.02,23.05,30.2,2
19.87,29.85,0.15,21.35,32.6,-1
20.18,30.04,0.04,22.7,30.9,1
19.7,29.7,0.19,20.65,33.7,-2
20.42,30.16,0.01,23.15,30.05,2
19.98,29.94,0.1,21.9,31.8,0
19.63,29.64,0.25,20.4,33.95,-2
20.32,30.11,0.03,22.95,30.35,2
19.83,29.83,0.16,21.15,32.85,-1
20.08,30.0,0.07,22.35,31.15,1
19.76,29.76,0.2,20.85,33.25,-2
20.48,30.19,0.01,23.18,30.02,2
19.91,29.9,0.12,21.55,32.35,0
19.67,29.67,0.22,20.5,33.85,-2
20.22,30.07,0.04,22.65,30.75,1
19.8,29.8,0.17,21.05,32.95,-1
20.02,29.97,0.08,22.1,31.45,0
19.61,29.61,0.24,20.42,33.98,-2
20.36,30.13,0.02,23.0,30.15,2
19.86,29.86,0.14,21.25,32.75,-1
20.14,30.03,0.05,22.55,31.05,1
19.77,29.77,0.2,20.95,33.15,-2
19.89,29.86,0.05,20.89,33.12,-2
20.31,30.01,0.18,22.45,31.54,1
19.74,29.72,0.02,20.67,32.89,-2
20.42,30.14,0.21,22.98,30.45,2
19.95,29.91,0.09,21.34,33.67,-1
20.18,30.08,0.15,22.12,31.22,1
19.81,29.78,0.04,20.55,32.45,-2
20.35,30.05,0.19,22.67,30.78,2
19.92,29.88,0.07,21.15,33.34,-1
20.25,29.98,0.13,21.89,31.89,1
19.69,29.65,0.01,20.42,33.98,-2
20.45,30.17,0.23,23.12,30.12,2
19.98,29.94,0.11,21.56,32.11,-1
20.12,30.03,0.16,22.34,31.45,1
19.77,29.75,0.03,20.78,33.56,-2
20.38,30.11,0.22,22.78,30.34,2
19.86,29.83,0.06,21.02,32.78,-1
20.28,30.07,0.17,22.23,31.67,1
19.63,29.62,0.01,20.45,34.0,-2
20.48,30.19,0.24,23.18,30.01,2
19.91,29.9,0.08,21.45,33.21,-1
20.22,30.02,0.14,22.01,31.98,1
19.71,29.68,0.02,20.61,33.45,-2
20.4,30.15,0.2,22.89,30.56,2
19.94,29.93,0.1,21.67,32.34,-1
20.15,29.99,0.12,22.56,31.12,1
19.78,29.7,0.03,20.72,33.78,-2
20.33,30.1,0.22,22.75,30.22,2
19.88,29.85,0.07,21.23,32.56,-1
20.2,30.06,0.18,22.4,31.34,1
19.67,29.63,0.01,20.49,33.89,-2
20.5,30.18,0.25,23.2,30.0,2
19.97,29.96,0.09,21.78,32.67,-1
20.1,30.0,0.15,22.15,31.78,1
19.75,29.73,0.04,20.88,33.12,-2
20.43,30.13,0.21,22.95,30.34,2
19.85,29.82,0.06,21.1,32.89,-1
20.3,30.09,0.17,22.5,31.45,1
19.65,29.61,0.02,20.4,33.56,-2
20.47,30.16,0.23,23.05,30.12,2
19.93,29.89,0.08,21.4,33.01,-1
20.24,30.04,0.14,22.3,31.89,1
19.73,29.67,0.03,20.55,33.45,-2
20.37,30.12,0.2,22.82,30.45,2
19.9,29.87,0.07,21.3,32.23,-1
20.14,29.97,0.11,22.05,31.56,1
19.8,29.76,0.05,20.95,32.99,-2
20.4,30.14,0.19,22.7,30.67,2
19.96,29.92,0.1,21.6,32.45,-1
20.08,30.01,0.13,22.2,31.78,1
19.85,29.75,0.08,20.8,31.5,-2
20.35,30.05,0.18,22.7,33.2,-1
19.7,29.65,0.04,20.5,30.8,-2
20.4,30.1,0.22,23.0,32.9,-1
19.9,29.85,0.12,21.3,31.2,-2
20.1,30.0,0.15,22.4,33.5,-1
19.75,29.7,0.06,20.6,31.0,-2
20.3,30.08,0.2,22.9,33.8,-1
19.95,29.8,0.1,21.0,30.5,-2
20.2,30.02,0.17,22.6,32.4,-1
19.8,29.72,0.07,20.7,31.8,-2
20.25,30.06,0.19,22.8,33.1,-1
19.88,29.78,0.09,21.1,30.9,-2
20.15,30.03,0.16,22.5,32.7,-1
19.78,29.68,0.05,20.55,31.4,-2
20.38,30.12,0.23,23.1,33.6,-1
19.92,29.82,0.11,21.2,30.7,-2
20.22,30.04,0.18,22.65,32.5,-1
19.73,29.63,0.03,20.45,31.1,-2
20.32,30.09,0.21,22.95,33.3,-1
19.98,29.88,0.13,21.4,32.0,-2
20.18,30.01,0.15,22.55,33.4,-1
19.82,29.73,0.06,20.65,30.6,-2
20.28,30.07,0.19,22.85,32.8,-1
19.87,29.76,0.08,20.9,31.7,-2
20.12,29.98,0.14,22.35,33.0,-1
19.77,29.67,0.05,20.52,31.3,-2
20.36,30.11,0.22,23.05,33.7,-1
19.93,29.83,0.1,21.15,30.4,-2
20.23,30.05,0.17,22.7,32.6,-1
19.72,29.62,0.04,20.42,31.6,-2
20.33,30.1,0.2,22.92,33.9,-1
19.96,29.86,0.12,21.25,31.9,-2
20.17,30.0,0.16,22.48,32.2,-1
19.84,29.74,0.07,20.58,30.8,-2
20.29,30.08,0.21,22.88,33.5,-1
19.9,29.79,0.09,21.05,31.5,-2
20.14,29.99,0.14,22.42,32.3,-1
19.76,29.66,0.05,20.48,31.2,-2
20.37,30.13,0.24,23.15,33.4,-1
19.99,29.9,0.11,21.35,30.6,-2
20.21,30.03,0.18,22.62,32.8,-1
19.81,29.71,0.06,20.62,31.4,-2
20.31,30.09,0.2,22.98,33.1,-1
19.94,29.84,0.1,21.18,30.9,-2
20.16,30.01,0.15,22.52,32.5,-1
19.79,29.69,0.07,20.53,31.8,-2
20.34,30.11,0.22,23.02,33.6,-1
19.97,29.87,0.13,21.28,32.1,-2
19.82,29.88,0.11,21.1,32.5,-1
20.35,30.02,0.08,22.8,31.2,1
19.65,29.72,0.18,20.6,33.1,-2
20.1,29.95,0.05,21.5,32.0,-1
20.4,30.15,0.03,23.0,30.8,2
19.75,29.8,0.2,20.8,33.6,-2
19.95,29.92,0.14,21.3,32.8,-1
20.25,30.08,0.07,22.5,31.5,1
19.7,29.68,0.22,20.45,33.9,-2
20.05,29.98,0.1,21.7,32.3,-1
20.3,30.12,0.04,22.9,30.5,1
19.85,29.85,0.16,20.9,33.4,-1
20.15,30.0,0.06,22.2,31.8,0
19.6,29.65,0.24,20.4,34.0,-2
20.2,30.1,0.02,23.1,30.2,2
19.9,29.9,0.13,21.0,32.6,-1
20.0,29.96,0.09,21.9,32.1,0
19.78,29.75,0.19,20.55,33.7,-2
20.38,30.18,0.01,23.2,30.0,2
19.88,29.82,0.15,21.2,33.0,-1
20.12,30.05,0.12,22.4,31.3,1
19.62,29.62,0.21,20.5,33.8,-2
20.28,30.14,0.04,22.7,30.9,1
19.98,29.94,0.08,21.6,32.4,-1
20.08,30.01,0.11,22.1,31.7,0
19.8,29.78,0.17,20.7,33.3,-2
20.32,30.16,0.03,23.05,30.3,2
19.92,29.88,0.1,21.4,32.7,-1
20.18,30.07,0.06,22.6,31.0,1
19.68,29.7,0.23,20.42,33.95,-2
20.02,29.97,0.07,21.8,32.2,0
19.86,29.84,0.14,20.95,33.2,-1
20.22,30.09,0.05,22.85,30.7,1
19.72,29.73,0.18,20.48,33.85,-2
20.07,30.03,0.09,22.3,31.6,0
19.93,29.91,0.12,21.15,32.9,-1
20.34,30.17,0.02,23.15,30.1,2
19.77,29.77,0.2,20.65,33.5,-2
20.14,30.06,0.04,22.55,31.4,1
19.96,29.93,0.15,21.05,32.85,-1
20.24,30.11,0.06,22.75,30.6,1
19.63,29.64,0.25,20.43,33.75,-2
20.03,29.99,0.08,22.0,32.0,0
19.89,29.86,0.13,20.85,33.05,-1
20.36,30.19,0.01,23.0,30.4,2
19.73,29.71,0.19,20.52,33.65,-2
20.16,30.04,0.05,22.65,31.1,1
19.97,29.89,0.11,21.25,32.55,-1
20.26,30.13,0.03,22.95,30.35,2
19.82,29.88,0.18,20.6,33.5,-2
20.3,30.05,0.12,22.8,31.2,1
19.75,29.7,0.08,20.9,32.8,-1
20.1,29.95,0.15,21.5,33.0,-1
20.45,30.12,0.05,23.0,30.5,2
19.65,29.75,0.22,20.4,34.0,-2
20.0,29.9,0.1,21.8,32.0,-1
20.35,30.08,0.2,22.6,31.8,1
19.8,29.8,0.03,20.7,33.2,-2
20.2,30.0,0.14,22.0,32.4,-1
20.5,30.18,0.07,23.2,30.0,2
19.7,29.68,0.25,20.5,33.6,-2
20.15,29.98,0.11,21.9,31.5,-1
20.4,30.1,0.04,22.9,30.8,1
19.9,29.85,0.16,21.0,33.8,-1
20.25,30.03,0.09,22.4,32.1,1
19.6,29.65,0.19,20.3,34.0,-2
20.05,29.92,0.13,21.6,32.9,-1
20.48,30.15,0.06,23.1,30.3,2
19.78,29.73,0.23,20.8,33.4,-2
20.12,29.96,0.17,21.7,32.6,-1
20.38,30.06,0.02,22.7,31.0,1
19.68,29.62,0.21,20.45,33.9,-2
20.22,30.01,0.1,22.1,32.3,-1
20.42,30.14,0.08,22.85,30.6,1
19.85,29.78,0.14,20.95,33.1,-1
20.08,29.94,0.05,21.4,32.7,-2
20.33,30.09,0.18,22.55,31.4,1
19.72,29.67,0.12,20.55,33.7,-2
20.18,30.02,0.07,22.3,32.5,1
19.95,29.87,0.2,21.1,33.3,-1
20.28,30.04,0.03,22.5,31.9,1
19.63,29.63,0.24,20.35,34.0,-2
20.02,29.91,0.09,21.3,32.8,-1
20.47,30.17,0.11,23.05,30.4,2
19.88,29.82,0.15,20.75,33.5,-2
