Radiation-Temp,Wrist_Skin_Temperature,GSR,Ambient_Temperature,Ambient_Humidity,Label
22.2,35.89,0.104789,22.9,34.0,-1
27.5,35.83,0.09143901,29.3,28.0,3
22.1,34.79,0.07635753,22.9,42.0,-1
27.8,34.37,0.167986,28.8,29.0,-1
22.1,29.27,0.11895,22.2,42.0,-1
22.6,34.15,0.06393597,23.5,34.0,-1
25.8,33.01,0.1094174,25.8,33.0,-1
32.0,34.89,0.1422294,33.1,18.0,3
22.1,33.13,0.305533,22.4,40.0,-1
28.5,34.21,1.62233,29.1,24.0,0
21.6,36.95,0.03296066,21.7,41.0,-1
21.6,33.31,0.2047453,21.6,32.0,-1
23.7,36.47,0.07181849,23.2,41.0,-1
24.4,34.09,0.112489,23.0,36.0,-1
26.5,34.89,0.2945892,27.8,30.0,2
30.1,34.45,0.1110353,32.8,24.0,3
30.5,36.05,0.3044803,30.8,25.0,-2
23.3,33.37,0.8691279,23.5,40.0,-2
18.9,33.67,0.2658101,26.5,42.0,-1
22.0,35.15,0.0686941,22.6,38.0,-1
21.1,34.69,0.14373316,22.0,43.0,-1
26.8,35.03,0.2059691,27.4,34.0,3
24.2,36.01,0.106475,27.7,25.0,-1
21.9,34.95,0.113914,21.9,43.0,-2
27.3,36.21,0.06784837,25.4,35.0,-1
21.5,32.23,0.066415,21.8,41.0,-1
22.7,32.99,0.1275474,22.7,30.0,0
24.0,34.31,0.16243501,23.1,41.0,-1
24.6,35.31,0.0973311,23.5,32.0,-1
33.3,34.83,3.37231182,34.9,25.0,3
23.4,35.83,0.01203577,24.1,44.0,-1
24.8,34.09,0.09187619,24.3,36.0,-2
27.8,34.99,2.83811,30.3,31.0,3
20.6,34.03,0.17698617,21.1,44.0,-1
33.9,34.85,0.98880291,34.2,27.0,2
21.9,33.73,0.12087242,21.7,33.0,-2
24.1,34.85,1.414418,23.9,34.0,-1
25.1,33.37,0.1345461,25.8,39.0,-2
31.4,34.71,1.413869,32.1,23.0,0
28.6,35.17,0.90868691,27.8,30.0,-1
24.1,32.49,0.1388458,24.8,35.0,-1
26.6,32.51,0.1609643,29.6,34.0,-2
30.6,36.45,0.1089477,30.0,24.0,-2
21.9,34.93,0.5774065,21.3,35.0,-1
21.6,32.73,0.2538891,21.9,41.0,-1
21.9,32.69,0.06155586,21.5,42.0,-2
26.2,36.11,0.112543,26.0,30.0,-1
32.1,35.63,0.352386,35.6,19.0,2
21.6,32.17,0.71135,21.0,43.0,-1
23.6,34.05,0.5642645,28.3,31.0,-1
22.5,34.69,0.5538331,22.0,38.0,-1
24.0,33.91,0.09083181,26.7,30.0,1
24.9,33.95,0.2699066,24.9,29.0,-1
19.8,33.75,0.5857186,24.5,34.0,-1
21.1,33.97,0.408775,22.4,44.0,-1
26.4,32.37,0.9652966,25.9,34.0,-1
18.9,34.09,0.17088841,18.8,47.0,-2
29.2,35.03,0.0974284,29.0,28.0,-1
27.8,34.85,0.00795022,26.4,40.0,-1
30.3,36.11,0.12133529,32.7,21.0,3
23.0,34.41,0.09756721,22.0,43.0,-1
31.6,34.37,0.112845,32.3,20.0,2
34.7,34.01,0.11551119,35.1,23.0,2
29.3,33.87,1.336931,30.4,17.0,3
21.7,33.03,0.01681141,21.6,42.0,-1
21.6,32.83,0.16078477,21.6,41.0,-1
26.0,36.11,0.3812391,26.6,34.0,-1
31.9,30.53,3.057625,32.4,25.0,2
18.9,34.53,0.51494423,18.9,41.0,-2
23.0,29.93,0.5886783,23.3,36.0,-1
22.1,35.51,0.358898,22.8,44.0,-2
22.1,36.01,0.1315458,22.5,43.0,-1
25.5,33.89,0.116896,25.0,31.0,-1
23.3,34.61,0.11886661,23.9,41.0,0
22.5,33.91,0.9191122,22.0,43.0,-1
28.8,34.91,0.05489631,32.6,20.0,1
22.2,33.29,0.09997733,22.4,49.0,-1
24.3,35.95,0.1545368,26.5,26.0,3
26.8,34.63,1.587968,24.8,33.0,-1
32.8,34.11,0.1806943,34.1,20.0,3
28.3,36.09,0.08701089,31.9,26.0,3
23.3,34.11,0.01792891,23.6,37.0,-1
23.5,34.71,0.06868881,22.9,32.0,-1
23.8,34.11,0.08801229,23.9,34.0,-1
20.0,33.07,0.193312,20.6,44.0,-1
29.9,35.11,0.01459766,33.1,19.0,2
21.6,34.29,0.1089474,20.0,41.0,-1
29.1,35.95,0.066411,31.1,26.0,2
22.8,34.15,-1,22.1,39.0,-1
24.1,33.89,0.305532,27.8,35.0,-1
25.1,34.43,0.077267632,25.2,34.0,-1
32.4,34.63,0.104789,33.5,25.0,3
28.5,35.71,0.152789,32.2,21.0,3
22.4,33.77,0.1089941,22.4,42.0,-1
30.3,34.89,0.1849703,32.8,24.0,3
32.1,35.37,0.1046394,34.7,17.0,3
21.2,34.27,0.121056,22.1,43.0,-1
22.2,34.37,0.5089347,24.6,47.0,-1
26.4,33.21,0.1076754,25.9,25.0,-1
21.6,32.83,0.12102381,22.1,38.0,-1
21.1,31.63,0.97926,22.7,41.0,-1
21.6,34.67,0.09087766,21.1,43.0,-1
21.9,33.37,0.9078819,21.9,42.0,-1
21.2,34.09,0.2048455,21.6,41.0,-1
24.7,33.81,0.07943181,25.1,41.0,-1
30.9,34.77,0.1064191,27.4,26.0,3
25.1,29.89,0.3240242,27.8,31.0,-1
26.6,34.77,0.599937,27.7,31.0,0
20.3,34.59,0.1215698,20.8,34.0,-1
19.6,34.37,0.01506620,20.6,39.0,-1
23.4,35.97,0.4075333,23.5,43.0,-1
24.4,33.71,0.152886,25.1,37.0,0
25.5,33.65,0.0784466,29.0,29.0,-1
20.6,34.91,0.280089,22.8,42.0,-3
24.1,34.47,0.26186691,24.9,41.0,-2
18.0,34.27,0.06905921,18.8,44.0,-1
26.8,34.37,0.06651049,24.5,38.0,-1
28.9,33.77,0.1524184,30.8,25.0,2
21.1,35.29,0.1205664,22.3,41.0,-1
27.9,34.97,0.154596,29.1,42.0,-1
33.7,34.27,0.1112108,33.8,19.0,1
21.4,32.83,0.1614887,21.5,40.0,-1
23.7,34.49,0.33603631,23.1,41.0,-1
20.6,35.21,0.553371,27.8,29.0,-1
31.1,34.99,3.63696,32.8,21.0,3
27.6,32.35,0.09232399,26.5,33.0,-1
24.1,29.79,0.05683971,27.4,44.0,-1
25.4,29.33,0.08617451,29.6,29.0,-2
28.8,36.81,0.09991463,27.6,34.0,-1
28.7,35.93,0.12988626,31.1,23.0,-1
24.9,32.25,0.5387535,24.1,42.0,-1
28.6,34.93,0.1310354,27.9,29.0,-2
24.6,34.25,0.1055231,24.2,33.0,3
29.3,34.43,0.313838,35.1,23.0,2
21.2,34.13,0.5372258,23.6,44.0,-2
27.2,34.71,0.07147823,28.6,35.0,-2
22.9,31.41,0.1275171,22.1,29.0,-1
27.1,34.75,0.4641558,31.7,23.0,1
24.9,36.31,0.2689063,27.6,44.0,-1
24.1,33.17,0.8113701,24.5,42.0,0
28.8,34.03,0.0971133,27.8,30.0,1
20.6,34.55,0.1589355,20.7,33.0,-1
26.3,34.47,0.0929383918,25.9,29.0,-1
31.1,34.77,0.08581543,35.0,23.0,3
30.5,31.43,0.2489669,31.7,22.0,3
28.6,35.53,0.1529334,30.8,30.0,-1
21.9,33.99,0.014988961,21.9,40.0,-1
30.7,35.15,0.05526001,33.5,15.0,3
24.2,35.43,0.110168,24.3,42.0,-3
23.6,34.55,0.053514,23.6,44.0,-2
30.2,35.23,0.36761772,33.6,24.0,3
22.3,33.01,0.5387731,22.4,34.0,-1
26.3,35.29,0.0687735,30.5,30.0,2
31.1,34.01,0.2749148,31.7,22.0,-1
32.1,34.85,2.204042,34.1,17.0,3
21.6,36.23,0.1049698,21.7,43.0,-1
21.6,35.79,0.14105521,21.6,41.0,-1
28.8,34.23,0.1049001,29.4,29.0,-2
27.9,34.01,0.261755,28.6,26.0,-3
19.4,34.91,0.05553387,19.4,43.0,-2
25.2,35.41,0.03186852,25.5,41.0,1
22.4,33.73,0.08744751,22.6,43.0,-1
28.3,35.37,0.051577,29.8,28.0,2
28.0,35.35,0.2601174,29.9,24.0,-1
25.9,34.05,0.0:0027058,24.6,34.0,-1
31.3,35.19,0.3568382,34.5,17.0,3
30.2,34.13,0.05897736,33.8,19.0,3
22.8,33.01,0.312622,22.9,42.0,-1
21.8,33.83,0.1318082,25.3,40.0,-1
27.9,33.35,0.07897387,27.8,20.0,-1
28.4,32.99,0.1410346,36.8,23.0,2
24.7,33.67,0.0647069,24.5,42.0,-1
29.1,35.95,0.1555761,32.1,24.0,3
32.8,35.31,0.0381821,32.3,21.0,3
31.5,35.27,0.1544182,32.4,18.0,2
24.0,33.81,0.413825,24.8,42.0,-1
21.2,34.77,0.06480121,24.5,33.0,0
30.0,35.13,0.0641111,32.6,21.0,2
26.1,35.85,0.01461841,32.3,22.0,-1
24.1,34.87,0.1528151,23.0,42.0,0
22.7,35.63,0.074411,27.8,28.0,3
22.3,32.89,0.20504742,22.7,34.0,-1
24.4,36.63,0.08605071,25.9,42.0,-2
21.6,34.03,0.04485903,21.2,35.0,-1
32.8,34.05,0.7441043,36.5,26.0,2
25.1,34.37,0.1323461,29.4,27.0,-1
26.0,35.11,0.01553313,32.2,28.0,3
32.7,35.43,0.4373043,35.1,24.0,3
30.1,33.05,0.09749691,27.1,40.0,3
25.6,31.65,0.1097251,25.6,41.0,-1
29.7,34.21,0.1478353,34.2,17.0,3
23.2,36.17,0.1669054,24.2,34.0,-1
33.9,35.91,0.5538663,32.9,25.0,3
33.1,35.59,3.006958,34.3,18.0,3
22.7,35.29,0.555888,26.5,29.0,-2
25.0,33.97,0.9559821,24.6,44.0,-1
24.6,34.37,0.1908753,23.7,32.0,-1
26.8,35.11,0.1849391,25.5,44.0,-1
26.6,35.09,0.1134144,24.9,35.0,-1
26.9,34.43,0.121449,29.4,21.0,-1
25.1,35.23,0.00797078,28.3,32.0,-1
25.1,34.11,0.1160299,27.8,27.0,2
30.6,35.97,0.11075335,33.1,19.0,3
22.5,33.01,0.358871,22.3,38.0,-1
22.9,33.65,0.2748672,22.5,41.0,-1
33.1,35.45,0.09587572,34.1,26.0,3
26.1,32.93,0.05674422,27.2,28.0,-1
27.1,36.11,0.1859756,33.6,23.0,3
28.6,32.55,0.1137693,30.2,35.0,2
25.1,33.05,0.01706411,26.2,44.0,-3
21.7,34.73,0.156533,21.7,42.0,-1
22.6,34.21,0.059986,22.2,51.0,-2
24.3,33.87,0.204044,29.4,38.0,0
28.1,35.91,0.09994571,29.6,30.0,0
30.4,35.89,0.09992487,30.1,29.0,0
29.8,35.99,0.00456743,30.2,29.0,-1
24.6,33.95,0.1709541,24.1,35.0,-1
30.6,34.15,0.582598,32.1,25.0,2
22.4,33.43,0.8653066,23.7,39.0,-1
28.8,34.23,0.271086,29.7,29.0,-2
30.9,36.11,0.06848753,31.1,21.0,1
25.3,35.15,0.00591713,28.8,25.0,-1
29.1,36.75,0.17231789,28.2,18.0,1
32.1,33.37,0.01571221,33.1,21.0,3
24.6,34.29,0.03783731,24.5,41.0,0
23.6,29.47,0.3974173,24.9,41.0,-1
22.2,33.13,0.09419401,22.7,35.0,-1
22.0,32.39,0.947719,22.0,41.0,-1
31.6,35.19,0.1128498,33.0,15.0,2
21.9,31.45,0.1747231,20.7,33.0,-1
31.1,35.95,0.1168333,31.8,20.0,1
26.1,34.49,0.03202482,27.8,30.0,-1
20.7,36.93,0.9643071,20.8,42.0,-1
24.7,32.95,0.05661587,23.5,38.0,-1
21.5,35.45,0.1211155,21.9,42.0,-2
25.0,34.53,0.145996,26.8,28.0,-1
26.5,35.45,0.06786711,29.6,28.0,2
24.2,36.97,0.1167171,24.9,41.0,-1
30.8,33.91,0.6693533,32.4,23.0,3
29.0,34.01,0.1555755,31.3,28.0,2
24.7,34.37,0.07880171,24.8,44.0,-1
21.7,32.35,0.116083,21.5,42.0,-1
31.8,34.29,0.11451849,32.6,17.0,2
28.9,32.21,1.878294,30.2,29.0,-1
29.8,35.71,0.1524074,33.5,25.0,-1
21.4,36.55,0.3066892,21.4,42.0,-1
22.4,32.87,0.9791293,22.6,43.0,-1
22.4,35.01,0.1169753,22.6,42.0,-1
28.7,33.79,0.7371846,31.3,27.0,3
33.0,35.75,0.3314092,34.3,17.0,0
21.1,34.53,1.373327,21.1,47.0,-1
30.6,34.11,0.4038761,32.6,17.0,3
29.7,33.07,1.074055,31.3,28.0,-1
26.2,34.01,0.01244472,25.1,37.0,-1
29.8,34.55,0.1477992,28.6,29.0,-1
22.2,33.61,0.26127946,22.6,38.0,-1
28.1,34.33,0.08825896,26.6,31.0,-1
28.3,35.65,0.7677615,32.3,11.0,2
25.7,34.63,0.09074636,28.1,29.0,2
27.7,35.33,0.09583622,27.2,29.0,-1
22.4,33.51,0.10562466,26.8,30.0,0
30.3,35.41,0.1077181,33.8,28.0,3
20.8,35.13,2.087115,30.5,29.0,0
24.4,35.61,0.5178665,26.7,28.0,-1
24.1,34.11,0.2601391,23.6,42.0,-1
25.4,33.01,0.194401,29.7,29.0,-1
23.5,32.37,0.1345993,23.0,33.0,-1
24.4,34.85,0.7171752,31.3,20.0,2
24.3,31.75,0.2047491,24.2,39.0,-1
24.3,34.65,0.1375234,24.8,34.0,-1
25.6,32.89,0.1575234,24.9,30.0,0
21.2,31.91,0.0879234,21.7,47.0,-1
26.2,34.81,0.1140477,27.7,33.0,-1
18.9,33.87,0.1028502,18.9,41.0,-1
24.5,35.61,0.07686594,27.2,32.0,3
26.1,34.53,0.099914861,26.5,28.0,-1
26.4,35.45,0.231898,25.2,29.0,-1
22.6,36.49,0.1048891,22.1,41.0,-1
23.7,34.21,0.01772582,23.3,42.0,-1
29.3,29.69,0.08819335,34.7,19.0,-1
21.1,35.65,0.030177332,22.7,32.0,-1
23.0,34.87,0.08683715,23.1,41.0,-2
21.3,34.03,0.4147192,23.8,39.0,-1
23.8,34.41,0.2314643,26.1,31.0,-1
28.9,34.29,0.315520,31.4,28.0,1
20.5,33.21,0.08781891,20.9,43.0,-1
28.8,35.99,0.0586737,27.9,30.0,2
22.5,32.59,0.1324962,22.4,36.0,-2
21.6,35.67,0.551536,27.1,30.0,-1
21.2,34.65,0.1567883,21.2,42.0,-1
25.7,32.79,0.0763856,25.8,32.0,-1
28.1,33.13,0.0116087622,31.7,21.0,-1
32.3,34.25,0.7112233,34.3,25.0,3
25.6,35.79,0.00774721,25.1,42.0,-2
33.0,32.93,0.09991299,34.0,18.0,3
23.5,34.53,0.1458994,23.4,39.0,-3
30.1,35.87,1.558957,36.1,25.0,-1
26.9,35.87,0.0693811,25.1,32.0,-1
21.0,32.89,0.303742,21.7,41.0,-1
22.5,33.01,0.07447521,22.7,35.0,-1
26.2,34.01,0.0649098,26.9,36.0,0
26.6,32.09,0.15676797,25.9,42.0,0
26.2,33.37,0.1255151,31.8,25.0,3
26.6,34.31,0.0983722,31.5,22.0,3
25.0,29.87,0.088341133,28.6,42.0,0
30.0,35.51,0.099999,32.7,30.0,-1
23.2,34.45,0.4524576,23.0,44.0,-1
24.2,32.55,0.03247618,27.8,31.0,-1
22.4,34.29,0.2780993,29.5,33.0,-1
29.5,35.41,0.09063527,33.6,29.0,3
21.2,34.91,0.11381803,21.6,41.0,-1
28.4,34.11,0.01653065,29.6,25.0,-1
33.5,35.93,0.15154452,34.1,16.0,3
24.7,33.05,0.08718892,23.4,39.0,-1
22.6,35.01,0.1444124,28.9,30.0,-2
28.9,35.07,0.08933152,30.8,28.0,0
23.8,31.99,0.7278971,23.4,32.0,-1
23.1,34.15,0.172895,23.3,41.0,-1
20.8,34.53,0.09991861,22.6,41.0,-1
31.5,34.27,1.077192,30.9,31.0,3
26.0,34.07,0.08287713,29.2,27.0,-2
21.6,35.73,0.271543,21.3,41.0,-1
24.3,34.13,0.2056155,23.1,40.0,-1
22.3,34.69,0.01776632,22.6,44.0,-1
23.1,34.63,0.5077757,23.0,44.0,-1
28.0,32.51,0.1055678,35.8,22.0,3
23.8,32.87,0.07823182,23.6,32.0,-1
23.7,35.97,1.571941,23.9,30.0,-1
28.7,34.51,0.05268841,28.6,30.0,-1
22.4,34.05,0.308976,22.3,42.0,-1
19.5,34.03,0.09919441,19.9,32.0,-1
28.6,36.11,0.1075779,27.6,29.0,-1
19.5,33.33,0.337091,20.2,41.0,-1
25.8,34.71,0.4948335,25.5,38.0,-2
27.9,35.25,0.1039862,31.8,22.0,3
29.7,33.03,0.2535643,29.1,18.0,2
32.4,33.29,0.04151141,32.3,22.0,2
30.4,34.83,0.0860997,33.7,17.0,2
30.2,34.17,0.1346151,29.6,25.0,3
27.2,34.71,0.111072,27.8,26.0,-1
28.3,34.37,5.958783,30.7,23.0,0
29.8,36.03,0.15335041,32.3,20.0,3
18.8,34.09,0.106526,18.8,38.0,-1
18.3,33.61,0.2660576,18.8,42.0,-1
18.5,33.31,0.7180304,20.7,42.0,-1
22.6,33.47,0.088342215,22.6,37.0,-1
23.6,35.29,0.1177752,27.3,29.0,0
30.7,34.25,0.12075391,33.6,21.0,3
28.3,34.91,0.8785511,33.7,25.0,3
24.6,34.85,0.5174194,29.2,28.0,-1
22.0,34.87,0.155066,22.0,48.0,-1
27.8,35.25,0.1205784,29.3,37.0,-1
25.3,34.11,0.103885,27.9,35.0,-1
23.6,34.27,0.090799892,23.9,42.0,-2
31.9,35.91,0.06441872,32.7,17.0,3
33.7,34.03,0.03686832,33.9,17.0,2
22.0,32.83,0.425611,34.9,22.0,2
26.8,36.69,0.09990141,26.4,43.0,-1
27.8,30.67,0.1655229,28.8,36.0,-1
21.2,34.53,0.1178502,21.7,42.0,-1
22.1,33.11,0.01286742,30.0,31.0,1
24.0,31.29,0.01881113,27.5,32.0,-1
22.2,33.79,0.3023886,22.2,38.0,-2
32.4,35.27,0.30989899,35.1,18.0,2
18.8,33.13,0.07499903,18.9,45.0,-1
27.8,35.41,0.1289742,26.9,42.0,-1
22.8,35.33,0.0468684511,36.5,27.0,-1
27.0,34.05,2.631198,28.7,29.0,-2
24.0,35.45,0.01806476,24.2,42.0,-1
29.0,35.91,0.08560142,29.2,28.0,-3
24.5,35.03,0.5667611,23.1,40.0,-1
29.1,34.37,0.04991722,28.8,29.0,-1
26.3,36.27,0.23241339,25.0,41.0,-3
32.6,33.67,0.19074,33.2,19.0,-1
23.7,35.17,0.067899,23.1,34.0,-1
22.9,34.77,0.031534,22.3,41.0,-1
26.3,32.53,0.1065287,25.3,35.0,-1
21.2,35.97,0.988982,21.6,41.0,-1
23.0,33.49,0.1580339,24.0,43.0,-3
27.6,35.79,0.0894611,27.7,31.0,2
30.7,35.09,0.5691701,30.7,20.0,0
22.7,36.81,0.1060341,22.1,41.0,-2
25.9,34.21,0.10409941,25.0,43.0,-1
24.7,34.27,0.9771752,24.2,42.0,-2
19.7,33.53,0.1580756,19.6,44.0,-1
24.1,32.23,0.1746192,23.5,41.0,-1
21.8,33.13,0.375088,21.5,49.0,-1
31.6,36.75,0.91134,33.3,19.0,3
27.8,35.25,0.351875,30.0,28.0,2
31.1,35.45,0.1324698,33.3,17.0,3
25.2,33.47,1.587579,26.2,34.0,-1
27.9,34.87,0.253352,28.5,27.0,1
22.9,34.41,0.03781032,22.2,43.0,-1
20.5,34.45,0.5567184,20.8,39.0,-2
19.5,34.53,0.0410649601,19.0,44.0,0
22.8,35.05,0.274037,29.9,44.0,-2
24.9,34.53,0.1840478,24.4,37.0,0
26.2,35.55,0.1088883,30.3,35.0,1
27.1,30.23,0.1207354,27.9,25.0,-1
28.6,34.33,0.09715518,31.9,21.0,-1
27.8,33.29,0.5546261,27.7,31.0,0
24.2,33.53,0.2733174,26.2,43.0,-2
18.6,33.71,0.07041232,19.1,39.0,-1
32.1,34.29,0.8686423,34.2,21.0,1
21.7,34.09,0.9046532,27.6,36.0,0
32.1,34.59,0.1558897,34.3,17.0,2
24.3,33.91,0.1197455,24.0,41.0,-1
32.1,34.81,0.1346166,36.2,20.0,3
31.0,35.13,0.0971633,30.7,21.0,2
23.3,34.91,0.262389,23.7,42.0,-1
29.0,34.11,0.1223643,31.1,26.0,2
24.1,35.99,0.08925545,27.9,34.0,-1
24.3,34.29,0.7235913,24.7,43.0,-1
22.1,35.29,0.529906,22.7,34.0,-1
26.2,34.09,0.0,32.3,27.0,-1
33.1,35.15,0.1101056,34.7,19.0,3
22.7,33.65,0.08671879,22.9,33.0,-1
22.3,36.31,0.296869,30.6,35.0,0
25.6,34.59,0.146815,25.8,29.0,-1
18.7,33.43,0.09995906,19.1,35.0,-1
31.5,31.19,0.2633151,33.3,14.0,2
33.4,34.85,0.1401883,34.5,26.0,3
22.9,31.71,0.1165861,24.2,35.0,-2
24.5,35.05,0.08005909,24.2,44.0,-1
21.9,35.09,0.107086,21.4,32.0,-1
26.6,32.69,0.08450155,26.4,27.0,2
22.5,33.99,0.09682933,24.3,39.0,-1
22.4,34.81,1.362551,23.3,39.0,-1
28.7,34.27,0.06249833,30.4,29.0,2
25.0,35.97,0.1114694,26.3,33.0,-1
24.7,32.41,0.509835,27.1,31.0,3
32.3,35.23,1.127733,35.1,21.0,3
30.4,35.69,0.1048354,30.7,27.0,2
27.0,34.27,0.121414883,30.4,40.0,3
31.2,34.01,0.103526,32.5,27.0,2
26.6,36.25,0.109511,25.8,40.0,-2
22.6,32.99,0.07155035,22.1,43.0,-1
29.1,34.95,0.1086754,32.5,21.0,3
24.5,33.71,0.03745343,23.9,37.0,-1
31.6,32.29,0.09591005,34.5,22.0,3
22.6,29.59,0.01071571,28.1,34.0,-2
25.4,35.01,0.1265641,26.4,31.0,0
19.2,32.53,0.09595831,21.4,36.0,-1
21.8,33.17,0.1088351,21.7,41.0,-1
20.5,33.77,0.171298,20.9,43.0,-1
18.0,36.17,0.1888862,21.3,39.0,-1
18.5,34.35,0.1118502,21.0,34.0,-3
27.4,34.83,0.08591371,29.4,35.0,-1
22.0,33.75,0.0982478,23.5,38.0,-1
23.1,34.31,0.1558883,23.7,44.0,-1
18.8,35.15,0.155765,19.1,44.0,-1
28.4,35.01,0.00591113,30.4,26.0,-1
26.8,35.01,0.410901,29.3,29.0,1
22.5,33.79,0.264088,21.9,41.0,-1
28.5,29.61,0.1177238,30.8,29.0,1
22.0,34.09,0.1410771,22.1,41.0,-1
21.6,35.21,0.355879,21.2,37.0,-1
31.5,34.85,0.1889071,32.3,20.0,3
22.1,34.87,0.9772292,29.6,24.0,3
22.7,34.67,0.1056155,23.1,32.0,-1
26.5,34.61,0.09995841,30.2,25.0,2
31.4,35.53,0.08678974,32.8,26.0,3
22.2,33.91,0.07836962,26.1,36.0,0
31.8,34.59,2.74401,31.1,28.0,-1
26.2,33.99,0.07517691,29.8,27.0,2
21.3,34.05,0.0037431166,22.3,35.0,-1
28.1,35.55,0.9792781,28.9,31.0,-1
29.4,35.73,0.3640891,29.6,29.0,3
19.9,33.23,0.106076,18.2,43.0,-3
24.0,34.03,0.0,29.4,29.0,3
29.7,34.21,0.05286663,30.8,31.0,0
24.4,33.75,0.012447,23.2,35.0,-1
32.3,32.33,0.8579952,35.1,25.0,-2
33.2,35.69,0.0961888,35.3,23.0,3
21.2,34.13,0.09839071,21.4,41.0,-1
24.3,32.13,0.03116623,31.3,27.0,2
24.7,35.89,0.1480951,23.6,37.0,-1
22.0,35.41,0.14230119,22.2,42.0,-2
29.7,35.11,0.1068661,30.7,31.0,2
22.4,34.33,0.2085231,22.2,43.0,-1
30.0,35.05,3.486869,33.1,21.0,3
27.0,33.63,0.90773919,26.5,35.0,-1
28.2,33.33,0.0971921,27.6,29.0,-1
21.6,33.51,0.07522191,21.5,43.0,-1
21.9,34.21,0.967933,21.4,42.0,-1
30.1,35.65,0.195889,32.4,19.0,3
23.0,34.19,0.120622,23.2,41.0,-1
32.3,35.13,0.01204733,35.1,18.0,2
31.9,33.59,0.362569,33.8,17.0,-1
25.5,34.59,0.0952696,24.9,39.0,-2
24.2,34.11,0.577835,25.2,41.0,-1
26.6,34.33,0.03786737,29.7,21.0,-1
26.9,34.09,0.9406701,29.8,30.0,1
23.9,30.71,0.0____index_level_0__,24.1,30.0,-1
22.1,34.09,0.01593747,23.0,30.0,-1
22.9,35.87,0.1088474,22.5,43.0,-1
26.5,35.83,0.01483788,25.5,33.0,-1
24.7,34.13,0.1457993,26.5,36.0,-1
26.3,34.23,0.2480889,25.3,33.0,-1
29.0,35.53,0.454057,32.7,17.0,2
24.4,33.11,0.4037261,24.5,42.0,-1
26.0,33.03,0.1378353,28.7,28.0,-1
21.9,34.19,0.106639,21.6,34.0,-1
32.9,35.91,0.00243566,33.3,18.0,2
24.8,35.75,0.1475325,24.3,29.0,-2
28.2,33.77,0.08553852,30.2,21.0,3
22.4,34.81,0.1066261,22.1,32.0,-3
22.6,32.09,0.1280883,22.9,44.0,-1
21.3,35.37,0.142899,29.6,26.0,0
32.1,35.15,0.152701,34.7,28.0,3
26.3,35.47,0.01393397,26.9,29.0,-1
25.9,35.19,0.084037,25.9,32.0,-1
24.0,33.81,0.06441521,23.0,49.0,-2
23.2,33.15,0.3618783,23.9,32.0,-1
25.9,34.27,0.3816059,28.4,28.0,-1
23.5,34.75,0.09993373,23.2,42.0,-1
21.9,32.85,0.09082452,21.9,44.0,0
30.7,34.51,0.1099504,30.3,24.0,-1
31.8,34.03,0.1511234,31.2,22.0,1
31.3,35.79,0.11641952,31.3,18.0,2
23.4,34.43,0.27448877,28.1,46.0,-1
33.4,33.05,0.1038343,33.2,17.0,3
30.1,34.41,0.219416,30.0,26.0,3
28.7,35.33,2.099916,31.1,29.0,1
23.0,34.65,0.1214757,25.8,40.0,-1
22.8,33.73,0.01203543,22.9,43.0,-1
35.9,35.59,3.103771,36.8,17.0,3
25.4,33.33,1.332788,26.0,34.0,-2
23.4,34.01,0.5381811,24.0,38.0,-1
25.9,32.03,0.0945474,24.4,30.0,-1
29.1,34.83,0.1037474,30.9,29.0,3
26.5,33.69,0.012323784,26.4,36.0,-1
24.2,33.67,0.717038,27.2,34.0,3
30.6,32.95,0.09604094,25.9,40.0,-1
28.7,34.77,2.070433,35.0,18.0,3
31.5,35.07,0.08832192,32.2,17.0,3
30.9,35.69,0.7668096,33.5,21.0,2
22.2,33.03,0.1037491,23.7,41.0,-2
21.0,34.79,0.07715575,22.1,42.0,-2
24.8,34.47,0.7176089,29.9,36.0,0
30.2,35.51,0.121523,31.7,26.0,1
28.0,35.17,0.18808021,34.3,20.0,2
23.2,35.13,0.07864753,25.4,28.0,-2
28.3,34.51,0.09637182,29.3,29.0,0
31.5,33.57,0.7151891,33.6,18.0,3
26.5,34.99,0.13243431,26.1,31.0,2
22.0,35.15,0.1525763,22.0,36.0,-1
28.8,36.07,0.0683598,32.9,22.0,2
21.7,36.19,0.1455681,21.9,43.0,-1
25.6,34.67,0.1340754,27.9,29.0,-1
18.6,32.69,0.6240322,23.2,44.0,-1
21.5,36.19,0.1077751,21.1,43.0,-1
28.4,34.23,0.1089761,28.2,30.0,2
29.0,35.43,0.09244732,29.8,27.0,-2
34.5,33.31,0.144539,34.2,20.0,3
24.7,35.13,0.12086871,28.8,28.0,2
28.8,35.05,0.1311291,31.2,24.0,2
26.0,33.45,0.1447291,25.3,42.0,-1
28.5,34.99,2.0682642,32.5,29.0,3
25.1,35.29,0.38403738,26.9,33.0,-1
25.9,33.49,0.1023883,24.7,37.0,-1
24.3,33.77,0.1197226,22.5,31.0,-1
22.0,33.15,0.05610932,23.8,43.0,-2
22.3,31.01,0.182731,22.7,44.0,-3
33.3,35.63,0.2555334,33.9,21.0,3
21.0,33.89,0.156766,21.1,41.0,-3
24.5,34.63,0.08923598,26.5,29.0,-1
25.3,34.25,0.263565,28.6,29.0,1
21.0,34.09,0.3675488,21.6,35.0,-1
30.9,35.25,0.1068181,28.4,22.0,1
22.3,34.21,0.01504325,22.0,41.0,-1
